taxonomy_id	taxonomy_name
370159	Influenza A virus (A/blue-winged teal/Ohio/926/2002(H3N8))
370162	Influenza A virus (A/blue-winged teal/Ohio/989/2002(H4N6))
1445234	Influenza A virus (A/blue-winged teal/Saskatchewan/11/1982(H4N8))
627380	Influenza A virus (A/blue-winged teal/Saskatchewan/22542/2007(H5N2))
1322948	Influenza A virus (A/blue-winged teal/Texas/578588/2002(H7N1))
539984	Influenza A virus (A/blue-winged teal/Texas/Sg-00081/2007(H4N6))
1445086	Influenza A virus (A/blue-winged teal/Wisconsin/103/1978(H11N9))
1445099	Influenza A virus (A/blue-winged teal/Wisconsin/109/1980(H3N2))
1445101	Influenza A virus (A/blue-winged teal/Wisconsin/172/1978(H3N2))
1445400	Influenza A virus (A/blue-winged teal/Wisconsin/2/1974(mixed))
1445239	Influenza A virus (A/blue-winged teal/Wisconsin/231/1976(H5N2))
1406607	Influenza A virus (A/blue-winged teal/Wisconsin/331/1981(H3N2))
1406546	Influenza A virus (A/blue-winged teal/Wisconsin/336/1976(H1N1))
1445192	Influenza A virus (A/blue-winged teal/Wisconsin/440/1979(H4N2))
1445193	Influenza A virus (A/blue-winged teal/Wisconsin/63/1978(H4N2))
747895	Influenza A virus (A/Bochum/INS187/2009(H1N1))
856387	Influenza A virus (A/Bochum/INS248/2009(H1N1))
856388	Influenza A virus (A/Bochum/INS249/2009(H1N1))
856389	Influenza A virus (A/Bochum/INS250/2009(H1N1))
856502	Influenza A virus (A/Bochum/INS375/2009(H1N1))
856503	Influenza A virus (A/Bochum/INS376/2009(H1N1))
747841	Influenza A virus (A/Bonn/INS127/2009(H1N1))
747842	Influenza A virus (A/Bonn/INS128/2009(H1N1))
747887	Influenza A virus (A/Bonn/INS178/2010(H1N1))
856413	Influenza A virus (A/Bonn/INS277/2009(H1N1))
856414	Influenza A virus (A/Bonn/INS278/2009(H1N1))
856415	Influenza A virus (A/Bonn/INS279/2009(H1N1))
856416	Influenza A virus (A/Bonn/INS280/2009(H1N1))
856420	Influenza A virus (A/Bonn/INS284/2009(H1N1))
569647	Influenza A virus (A/Boston/1/2008(H3N2))
554724	Influenza A virus (A/Boston/10/2008(H3N2))
744734	Influenza A virus (A/Boston/10/2009(H1N1))
744813	Influenza A virus (A/Boston/103/2009(H1N1))
744814	Influenza A virus (A/Boston/106/2009(H1N1))
744816	Influenza A virus (A/Boston/108/2009(H1N1))
744817	Influenza A virus (A/Boston/109/2009(H1N1))
744818	Influenza A virus (A/Boston/110/2009(H1N1))
744819	Influenza A virus (A/Boston/112/2009(H1N1))
744820	Influenza A virus (A/Boston/113/2009(H1N1))
744821	Influenza A virus (A/Boston/115/2009(H1N1))
744822	Influenza A virus (A/Boston/116/2009(H1N1))
744823	Influenza A virus (A/Boston/117/2009(H1N1))
744824	Influenza A virus (A/Boston/118/2009(H1N1))
554698	Influenza A virus (A/Boston/12/2007(H1N1))
744825	Influenza A virus (A/Boston/120/2009(H1N1))
744826	Influenza A virus (A/Boston/121/2009(H1N1))
744827	Influenza A virus (A/Boston/122/2009(H1N1))
744828	Influenza A virus (A/Boston/123/2009(H1N1))
744829	Influenza A virus (A/Boston/124/2009(H1N1))
744830	Influenza A virus (A/Boston/125/2009(H1N1))
744831	Influenza A virus (A/Boston/126/2009(H1N1))
744832	Influenza A virus (A/Boston/127/2009(H1N1))
744833	Influenza A virus (A/Boston/129/2009(H1N1))
744834	Influenza A virus (A/Boston/130/2009(H1N1))
744835	Influenza A virus (A/Boston/131/2009(H1N1))
744836	Influenza A virus (A/Boston/132/2009(H1N1))
744837	Influenza A virus (A/Boston/133/2009(H1N1))
744838	Influenza A virus (A/Boston/134/2009(H1N1))
744839	Influenza A virus (A/Boston/135/2009(H1N1))
744840	Influenza A virus (A/Boston/136/2009(H1N1))
744841	Influenza A virus (A/Boston/137/2009(H1N1))
744842	Influenza A virus (A/Boston/138/2009(H1N1))
554726	Influenza A virus (A/Boston/14/2007(H3N2))
744844	Influenza A virus (A/Boston/140/2009(H1N1))
744845	Influenza A virus (A/Boston/141/2009(H1N1))
744846	Influenza A virus (A/Boston/142/2009(H1N1))
744847	Influenza A virus (A/Boston/143/2009(H1N1))
744848	Influenza A virus (A/Boston/144/2009(H1N1))
744849	Influenza A virus (A/Boston/145/2009(H1N1))
744850	Influenza A virus (A/Boston/146/2009(H1N1))
744851	Influenza A virus (A/Boston/147/2009(H1N1))
744852	Influenza A virus (A/Boston/148/2009(H1N1))
744853	Influenza A virus (A/Boston/149/2009(H1N1))
744854	Influenza A virus (A/Boston/151/2009(H1N1))
744855	Influenza A virus (A/Boston/152/2009(H1N1))
744856	Influenza A virus (A/Boston/153/2009(H1N1))
744857	Influenza A virus (A/Boston/154/2009(H1N1))
554727	Influenza A virus (A/Boston/19/2008(H3N2))
595224	Influenza A virus (A/Boston/2/2008(H3N2))
744728	Influenza A virus (A/Boston/2/2009(H1N1))
554728	Influenza A virus (A/Boston/20/2008(H3N2))
554729	Influenza A virus (A/Boston/21/2008(H3N2))
744744	Influenza A virus (A/Boston/22/2009(H1N1))
554730	Influenza A virus (A/Boston/23/2008(H3N2))
744745	Influenza A virus (A/Boston/23/2009(H1N1))
744747	Influenza A virus (A/Boston/25/2009(H1N1))
554707	Influenza A virus (A/Boston/26/2008(H1N1))
554708	Influenza A virus (A/Boston/27/2008(H1N1))
554731	Influenza A virus (A/Boston/29/2008(H3N2))
569648	Influenza A virus (A/Boston/3/2008(H3N2))
744729	Influenza A virus (A/Boston/3/2009(H1N1))
554733	Influenza A virus (A/Boston/31/2008(H3N2))
744752	Influenza A virus (A/Boston/32/2009(H1N1))
554711	Influenza A virus (A/Boston/34/2008(H1N1))
554712	Influenza A virus (A/Boston/35/2008(H1N1))
554734	Influenza A virus (A/Boston/36/2008(H3N2))
554735	Influenza A virus (A/Boston/38/2008(H3N2))
554736	Influenza A virus (A/Boston/39/2008(H3N2))
575452	Influenza A virus (A/Boston/4/2008(H3N2))
554737	Influenza A virus (A/Boston/40/2008(H3N2))
554738	Influenza A virus (A/Boston/42/2008(H3N2))
554739	Influenza A virus (A/Boston/43/2008(H3N2))
554740	Influenza A virus (A/Boston/44/2008(H3N2))
744763	Influenza A virus (A/Boston/44/2009(H1N1))
554741	Influenza A virus (A/Boston/45/2008(H3N2))
554742	Influenza A virus (A/Boston/46/2008(H3N2))
744765	Influenza A virus (A/Boston/46/2009(H1N1))
554743	Influenza A virus (A/Boston/47/2008(H3N2))
554744	Influenza A virus (A/Boston/48/2008(H3N2))
554713	Influenza A virus (A/Boston/49/2008(H1N1))
569649	Influenza A virus (A/Boston/5/2008(H3N2))
554745	Influenza A virus (A/Boston/50/2008(H3N2))
744769	Influenza A virus (A/Boston/50/2009(H1N1))
554746	Influenza A virus (A/Boston/51/2008(H3N2))
554714	Influenza A virus (A/Boston/52/2008(H1N1))
744772	Influenza A virus (A/Boston/54/2009(H1N1))
554747	Influenza A virus (A/Boston/55/2008(H3N2))
554748	Influenza A virus (A/Boston/56/2008(H3N2))
554749	Influenza A virus (A/Boston/57/2008(H3N2))
554750	Influenza A virus (A/Boston/58/2008(H3N2))
909895	Influenza A virus (A/Boston/583/2009(H1N1))
886525	Influenza A virus (A/Boston/584/2009(H1N1))
554751	Influenza A virus (A/Boston/59/2008(H3N2))
744774	Influenza A virus (A/Boston/59/2009(H1N1))
886526	Influenza A virus (A/Boston/591/2009(H1N1))
695752	Bacillus cereus AH1123
909896	Influenza A virus (A/Boston/593/2009(H1N1))
909897	Influenza A virus (A/Boston/594/2009(H1N1))
886528	Influenza A virus (A/Boston/595/2009(H1N1))
744732	Influenza A virus (A/Boston/6/2009(H1N1))
554752	Influenza A virus (A/Boston/60/2008(H3N2))
886529	Influenza A virus (A/Boston/602/2009(H1N1))
886530	Influenza A virus (A/Boston/606/2009(H1N1))
554753	Influenza A virus (A/Boston/61/2008(H3N2))
744776	Influenza A virus (A/Boston/61/2009(H1N1))
886531	Influenza A virus (A/Boston/612/2009(H1N1))
886532	Influenza A virus (A/Boston/617/2009(H1N1))
909898	Influenza A virus (A/Boston/618/2009(H1N1))
554754	Influenza A virus (A/Boston/62/2008(H3N2))
886533	Influenza A virus (A/Boston/628/2009(H1N1))
554755	Influenza A virus (A/Boston/63/2008(H3N2))
909899	Influenza A virus (A/Boston/630/2009(H1N1))
909900	Influenza A virus (A/Boston/632/2009(H1N1))
909901	Influenza A virus (A/Boston/633/2009(H1N1))
886534	Influenza A virus (A/Boston/634/2009(H1N1))
909902	Influenza A virus (A/Boston/635/2009(H1N1))
405534	Bacillus cereus AH187
909903	Influenza A virus (A/Boston/637/2009(H1N1))
554756	Influenza A virus (A/Boston/64/2008(H3N2))
886535	Influenza A virus (A/Boston/648/2009(H1N1))
909904	Influenza A virus (A/Boston/650/2009(H1N1))
886536	Influenza A virus (A/Boston/653/2009(H1N1))
886537	Influenza A virus (A/Boston/655/2009(H1N1))
909905	Influenza A virus (A/Boston/657/2009(H1N1))
886538	Influenza A virus (A/Boston/658/2009(H1N1))
554757	Influenza A virus (A/Boston/66/2008(H3N2))
886539	Influenza A virus (A/Boston/663/2009(H1N1))
695754	Bacillus cereus AH259
909906	Influenza A virus (A/Boston/665/2009(H1N1))
886540	Influenza A virus (A/Boston/666/2009(H1N1))
909907	Influenza A virus (A/Boston/667/2009(H1N1))
909908	Influenza A virus (A/Boston/670/2009(H1N1))
909909	Influenza A virus (A/Boston/671/2009(H1N1))
886541	Influenza A virus (A/Boston/672/2009(H1N1))
909910	Influenza A virus (A/Boston/673/2009(H1N1))
909911	Influenza A virus (A/Boston/678/2009(H1N1))
554758	Influenza A virus (A/Boston/68/2008(H3N2))
909912	Influenza A virus (A/Boston/680/2009(H1N1))
695751	Bacillus cereus AH535
886542	Influenza A virus (A/Boston/681/2009(H1N1))
886543	Influenza A virus (A/Boston/682/2009(H1N1))
909913	Influenza A virus (A/Boston/683/2009(H1N1))
909914	Influenza A virus (A/Boston/685/2009(H1N1))
909915	Influenza A virus (A/Boston/686/2009(H1N1))
909916	Influenza A virus (A/Boston/690/2009(H1N1))
909917	Influenza A virus (A/Boston/691/2009(H1N1))
909918	Influenza A virus (A/Boston/694/2009(H1N1))
886544	Influenza A virus (A/Boston/698/2009(H1N1))
744784	Influenza A virus (A/Boston/70/2009(H1N1))
694568	Bacillus cereus AH607
886545	Influenza A virus (A/Boston/701/2009(H1N1))
909919	Influenza A virus (A/Boston/702/2009(H1N1))
886546	Influenza A virus (A/Boston/703/2009(H1N1))
886547	Influenza A virus (A/Boston/704/2009(H1N1))
909920	Influenza A virus (A/Boston/705/2009(H1N1))
554761	Influenza A virus (A/Boston/71/2008(H3N2))
744788	Influenza A virus (A/Boston/74/2009(H1N1))
744791	Influenza A virus (A/Boston/77/2009(H1N1))
554767	Influenza A virus (A/Boston/78/2008(H3N2))
744792	Influenza A virus (A/Boston/78/2009(H1N1))
695753	Bacillus cereus AH812
554768	Influenza A virus (A/Boston/79/2008(H3N2))
744793	Influenza A virus (A/Boston/79/2009(H1N1))
554769	Influenza A virus (A/Boston/81/2008(H3N2))
744795	Influenza A virus (A/Boston/81/2009(H1N1))
744796	Influenza A virus (A/Boston/82/2009(H1N1))
554775	Influenza A virus (A/Boston/88/2008(H3N2))
554723	Influenza A virus (A/Boston/9/2008(H3N2))
554778	Influenza A virus (A/Boston/92/2008(H3N2))
554780	Influenza A virus (A/Boston/94/2008(H3N2))
744807	Influenza A virus (A/Boston/94/2009(H1N1))
694567	Bacillus cereus AH819
554781	Influenza A virus (A/Boston/96/2008(H3N2))
744809	Influenza A virus (A/Boston/96/2009(H1N1))
554782	Influenza A virus (A/Boston/97/2008(H3N2))
1092999	Influenza A virus (A/Boston/DOA01/2011(H3N2))
1093000	Influenza A virus (A/Boston/DOA02/2011(H3N2))
1093001	Influenza A virus (A/Boston/DOA03/2011(H3N2))
1093002	Influenza A virus (A/Boston/DOA04/2011(H3N2))
1093003	Influenza A virus (A/Boston/DOA05/2011(H3N2))
1093004	Influenza A virus (A/Boston/DOA06/2011(H3N2))
1093005	Influenza A virus (A/Boston/DOA07/2011(H3N2))
405535	Bacillus cereus AH820
1093006	Influenza A virus (A/Boston/DOA09/2011(H3N2))
1093012	Influenza A virus (A/Boston/DOA10/2011(H3N2))
1093013	Influenza A virus (A/Boston/DOA11/2011(H3N2))
1093014	Influenza A virus (A/Boston/DOA12/2011(H3N2))
1093011	Influenza A virus (A/Boston/DOA13/2011(H3N2))
1092979	Influenza A virus (A/Boston/DOA14/2011(H1N1))
1093010	Influenza A virus (A/Boston/DOA15/2011(H3N2))
1093009	Influenza A virus (A/Boston/DOA16/2011(H3N2))
1093008	Influenza A virus (A/Boston/DOA17/2011(H3N2))
1397026	Influenza A virus (A/Boston/DOA2-095/2012(H3N2))
1397025	Influenza A virus (A/Boston/DOA2-097/2012(H3N2))
1397024	Influenza A virus (A/Boston/DOA2-098/2012(H3N2))
1396895	Influenza A virus (A/Boston/DOA2-099/2012(H1N1))
1397014	Influenza A virus (A/Boston/DOA2-109/2012(H3N2))
1397011	Influenza A virus (A/Boston/DOA2-112/2012(H3N2))
1396993	Influenza A virus (A/Boston/DOA2-131/2012(H3N2))
1396992	Influenza A virus (A/Boston/DOA2-132/2012(H3N2))
1396990	Influenza A virus (A/Boston/DOA2-134/2012(H3N2))
1396976	Influenza A virus (A/Boston/DOA2-149/2013(H3N2))
1396974	Influenza A virus (A/Boston/DOA2-151/2013(H3N2))
405532	Bacillus cereus B4264
1396968	Influenza A virus (A/Boston/DOA2-158/2013(H3N2))
1396966	Influenza A virus (A/Boston/DOA2-161/2013(H3N2))
1396960	Influenza A virus (A/Boston/DOA2-169/2012(H3N2))
1396954	Influenza A virus (A/Boston/DOA2-175/2013(H3N2))
1396953	Influenza A virus (A/Boston/DOA2-176/2013(H3N2))
1396946	Influenza A virus (A/Boston/DOA2-183/2013(H3N2))
1396929	Influenza A virus (A/Boston/DOA2-207/2013(H3N2))
1396918	Influenza A virus (A/Boston/DOA2-222/2012(H3N2))
1396915	Influenza A virus (A/Boston/DOA2-225/2013(H3N2))
1396908	Influenza A virus (A/Boston/DOA2-233/2013(H3N2))
1093015	Influenza A virus (A/Boston/DOA20/2011(H3N2))
1092980	Influenza A virus (A/Boston/DOA21/2011(H1N1))
1092981	Influenza A virus (A/Boston/DOA22/2011(H1N1))
1093016	Influenza A virus (A/Boston/DOA24/2011(H3N2))
1093019	Influenza A virus (A/Boston/DOA32/2011(H3N2))
1092985	Influenza A virus (A/Boston/DOA35/2011(H1N1))
1092988	Influenza A virus (A/Boston/DOA40/2011(H1N1))
1092990	Influenza A virus (A/Boston/DOA44/2011(H1N1))
1093027	Influenza A virus (A/Boston/DOA48/2011(H3N2))
1093029	Influenza A virus (A/Boston/DOA51/2011(H3N2))
1093030	Influenza A virus (A/Boston/DOA52/2011(H3N2))
1093032	Influenza A virus (A/Boston/DOA55/2011(H3N2))
1093033	Influenza A virus (A/Boston/DOA57/2011(H3N2))
1093035	Influenza A virus (A/Boston/DOA61/2011(H3N2))
1093043	Influenza A virus (A/Boston/DOA64/2011(H3N2))
1093038	Influenza A virus (A/Boston/DOA66/2011(H3N2))
1093039	Influenza A virus (A/Boston/DOA67/2011(H3N2))
1093040	Influenza A virus (A/Boston/DOA68/2011(H3N2))
1093041	Influenza A virus (A/Boston/DOA69/2011(H3N2))
1092997	Influenza A virus (A/Boston/DOA70/2011(H1N1))
405531	Bacillus cereus G9842
1093042	Influenza A virus (A/Boston/DOA71/2011(H3N2))
1092998	Influenza A virus (A/Boston/DOA73/2011(H1N1))
1093055	Influenza A virus (A/Boston/DOA75/2011(H3N2))
1093045	Influenza A virus (A/Boston/DOA77/2011(H3N2))
1093046	Influenza A virus (A/Boston/DOA78/2011(H3N2))
1093047	Influenza A virus (A/Boston/DOA79/2011(H3N2))
1093048	Influenza A virus (A/Boston/DOA80/2011(H3N2))
1093049	Influenza A virus (A/Boston/DOA81/2011(H3N2))
1093050	Influenza A virus (A/Boston/DOA82/2011(H3N2))
1093052	Influenza A virus (A/Boston/DOA85/2011(H3N2))
1093053	Influenza A virus (A/Boston/DOA86/2011(H3N2))
1093054	Influenza A virus (A/Boston/DOA87/2011(H3N2))
1461880	Influenza A virus (A/Boston/YGA_00063/2013(H3N2))
1461887	Influenza A virus (A/Boston/YGA_00073/2013(H3N2))
1461970	Influenza A virus (A/Boston/YGA_01022/2012(H3N2))
1462001	Influenza A virus (A/Boston/YGA_01060/2012(H3N2))
1462010	Influenza A virus (A/Boston/YGA_01070/2012(H3N2))
1462053	Influenza A virus (A/Boston/YGA_01116/2013(H3N2))
1462057	Influenza A virus (A/Boston/YGA_01121/2013(H3N2))
1462111	Influenza A virus (A/Boston/YGA_01176/2013(H3N2))
1462124	Influenza A virus (A/Boston/YGA_01193/2013(H3N2))
1461937	Influenza A virus (A/Boston/YGA_02035/2013(H3N2))
1461945	Influenza A virus (A/Boston/YGA_02045/2013(H3N2))
393560	Influenza A virus (A/Brazil/11/1978(H1N1))
476294	Influenza A virus (A/Brisbane/10/2007(H3N2))
504904	Influenza A virus (A/Brisbane/59/2007(H1N1))
690025	Influenza A virus (A/Brownsville/26OS/2009(H1N1))
690026	Influenza A virus (A/Brownsville/27OS/2009(H1N1))
690027	Influenza A virus (A/Brownsville/29OS/2009(H1N1))
690028	Influenza A virus (A/Brownsville/30OS/2009(H1N1))
690030	Influenza A virus (A/Brownsville/31H/2009(H1N1))
690029	Influenza A virus (A/Brownsville/31OS/2009(H1N1))
690032	Influenza A virus (A/Brownsville/34H/2009(H1N1))
690031	Influenza A virus (A/Brownsville/34OS/2009(H1N1))
690034	Influenza A virus (A/Brownsville/35H/2009(H1N1))
690033	Influenza A virus (A/Brownsville/35OS/2009(H1N1))
690035	Influenza A virus (A/Brownsville/36H/2009(H1N1))
690036	Influenza A virus (A/Brownsville/37H/2009(H1N1))
691907	Influenza A virus (A/Brownsville/37OS/2009(H1N1))
690038	Influenza A virus (A/Brownsville/39H/2009(H1N1))
690037	Influenza A virus (A/Brownsville/39OS/2009(H1N1))
690039	Influenza A virus (A/Brownsville/40OS/2009(H1N1))
690041	Influenza A virus (A/Brownsville/43H/2009(H1N1))
690040	Influenza A virus (A/Brownsville/43OS/2009(H1N1))
747823	Influenza A virus (A/Brussels/INS106/2009(H1N1))
856347	Influenza A virus (A/Brussels/INS206/2009(H1N1))
856348	Influenza A virus (A/Brussels/INS208/2009(H1N1))
856349	Influenza A virus (A/Brussels/INS209/2009(H1N1))
856382	Influenza A virus (A/Brussels/INS243/2009(H1N1))
856383	Influenza A virus (A/Brussels/INS244/2009(H1N1))
856384	Influenza A virus (A/Brussels/INS245/2009(H1N1))
714286	Influenza A virus (A/Brussels/INS71/2009(H1N1))
1383490	Influenza A virus (A/bufflehead/Maine/161/2011(H1N1))
401085	Influenza A virus (A/bufflehead/Ohio/246/1986(H11N2))
1086875	Influenza A virus (A/Caen/1/1984(H3N2))
425557	Influenza A virus (A/California/10/1978(H1N1))
425558	Influenza A virus (A/California/45/1978(H1N1))
352963	Influenza A virus (A/California/7/2004(H3N2))
1004605	Influenza A virus (A/California/NHRC0001/2003(H3N2))
1004615	Influenza A virus (A/California/NHRC0001/2005(H3N2))
1004620	Influenza A virus (A/California/NHRC0001/2006(H3N2))
1004686	Influenza A virus (A/California/NHRC0001/2007(H3N2))
1004592	Influenza A virus (A/California/NHRC0001/2011(H1N1))
1004695	Influenza A virus (A/California/NHRC0001/2011(H3N2))
1004643	Influenza A virus (A/California/NHRC0002/2003(H3N2))
1004671	Influenza A virus (A/California/NHRC0002/2005(H3N2))
1004687	Influenza A virus (A/California/NHRC0002/2007(H3N2))
1004696	Influenza A virus (A/California/NHRC0002/2011(H3N2))
1004637	Influenza A virus (A/California/NHRC0003/2003(H3N2))
1004680	Influenza A virus (A/California/NHRC0003/2005(H3N2))
1004690	Influenza A virus (A/California/NHRC0003/2011(H3N2))
1004642	Influenza A virus (A/California/NHRC0004/2003(H3N2))
1004681	Influenza A virus (A/California/NHRC0004/2005(H3N2))
1004691	Influenza A virus (A/California/NHRC0004/2011(H3N2))
1004682	Influenza A virus (A/California/NHRC0005/2005(H3N2))
1004675	Influenza A virus (A/California/NHRC0006/2003(H3N2))
1004683	Influenza A virus (A/California/NHRC0006/2005(H3N2))
1004684	Influenza A virus (A/California/NHRC0007/2005(H3N2))
1004685	Influenza A virus (A/California/NHRC0008/2005(H3N2))
1004688	Influenza A virus (A/California/NHRC0009/2005(H3N2))
1004689	Influenza A virus (A/California/NHRC0010/2005(H3N2))
456194	Influenza A virus (A/California/UR06-0118/2007(H3N2))
480696	Influenza A virus (A/California/UR06-0125/2007(H1N1))
455873	Influenza A virus (A/California/UR06-0232/2007(H1N1))
455875	Influenza A virus (A/California/UR06-0302/2007(H1N1))
455981	Influenza A virus (A/California/UR06-0321/2007(H1N1))
456168	Influenza A virus (A/California/UR06-0347/2007(H3N2))
453883	Influenza A virus (A/California/UR06-0374/2007(H1N1))
455954	Influenza A virus (A/California/UR06-0375/2007(H1N1))
455877	Influenza A virus (A/California/UR06-0393/2007(H1N1))
455840	Influenza A virus (A/California/UR06-0435/2007(H1N1))
455976	Influenza A virus (A/California/UR06-0439/2007(H1N1))
455915	Influenza A virus (A/California/UR06-0440/2007(H1N1))
488226	Influenza A virus (A/California/UR06-0442/2007(H1N1))
455897	Influenza A virus (A/California/UR06-0462/2007(H1N1))
456188	Influenza A virus (A/California/UR06-0463/2007(H3N2))
455895	Influenza A virus (A/California/UR06-0479/2007(H1N1))
456205	Influenza A virus (A/California/UR06-0547/2007(H3N2))
488225	Influenza A virus (A/California/UR06-0552/2007(H1N1))
455920	Influenza A virus (A/California/UR06-0564/2007(H1N1))
456219	Influenza A virus (A/California/UR06-0565/2007(H3N2))
455960	Influenza A virus (A/California/UR06-0585/2007(H1N1))
519793	Influenza A virus (A/California/UR06-0588/2007(H3N2))
456174	Influenza A virus (A/California/UR06-0589/2007(H3N2))
627365	Influenza A virus (A/California/UR07-0017/2008(H3N2))
582386	Influenza A virus (A/California/UR07-0019/2008(H3N2))
593187	Influenza A virus (A/California/UR07-0053/2008(H3N2))
578295	Influenza A virus (A/California/UR07-0063/2008(H3N2))
627364	Influenza A virus (A/California/UR07-0067/2008(H3N2))
582387	Influenza A virus (A/California/UR07-0076/2008(H3N2))
747954	Influenza A virus (A/California/VRDL1/2010(H1N1))
747963	Influenza A virus (A/California/VRDL10/2010(H1N1))
747920	Influenza A virus (A/California/VRDL100/2009(H1N1))
747921	Influenza A virus (A/California/VRDL101/2009(H1N1))
747922	Influenza A virus (A/California/VRDL102/2009(H1N1))
747923	Influenza A virus (A/California/VRDL103/2009(H1N1))
747924	Influenza A virus (A/California/VRDL104/2009(H1N1))
747925	Influenza A virus (A/California/VRDL105/2009(H1N1))
747926	Influenza A virus (A/California/VRDL106/2009(H1N1))
747927	Influenza A virus (A/California/VRDL107/2009(H1N1))
747928	Influenza A virus (A/California/VRDL108/2009(H1N1))
747929	Influenza A virus (A/California/VRDL109/2009(H1N1))
705422	Influenza A virus (A/California/VRDL11/2009(H1N1))
747964	Influenza A virus (A/California/VRDL11/2010(H1N1))
747930	Influenza A virus (A/California/VRDL110/2009(H1N1))
747931	Influenza A virus (A/California/VRDL111/2009(H1N1))
747932	Influenza A virus (A/California/VRDL112/2009(H1N1))
695755	Bacillus mycoides AH1143
747933	Influenza A virus (A/California/VRDL113/2009(H1N1))
747934	Influenza A virus (A/California/VRDL114/2009(H1N1))
747935	Influenza A virus (A/California/VRDL115/2009(H1N1))
747936	Influenza A virus (A/California/VRDL116/2009(H1N1))
747937	Influenza A virus (A/California/VRDL117/2009(H1N1))
747938	Influenza A virus (A/California/VRDL118/2009(H1N1))
747939	Influenza A virus (A/California/VRDL119/2009(H1N1))
705423	Influenza A virus (A/California/VRDL12/2009(H1N1))
747965	Influenza A virus (A/California/VRDL12/2010(H1N1))
747940	Influenza A virus (A/California/VRDL120/2009(H1N1))
747941	Influenza A virus (A/California/VRDL121/2009(H1N1))
747942	Influenza A virus (A/California/VRDL122/2009(H1N1))
747943	Influenza A virus (A/California/VRDL123/2009(H1N1))
747944	Influenza A virus (A/California/VRDL124/2009(H1N1))
747945	Influenza A virus (A/California/VRDL125/2009(H1N1))
747946	Influenza A virus (A/California/VRDL126/2009(H1N1))
747947	Influenza A virus (A/California/VRDL127/2009(H1N1))
747948	Influenza A virus (A/California/VRDL128/2009(H1N1))
747949	Influenza A virus (A/California/VRDL129/2009(H1N1))
747966	Influenza A virus (A/California/VRDL13/2010(H1N1))
747950	Influenza A virus (A/California/VRDL130/2009(H1N1))
747951	Influenza A virus (A/California/VRDL131/2009(H1N1))
747952	Influenza A virus (A/California/VRDL132/2009(H1N1))
747953	Influenza A virus (A/California/VRDL133/2009(H1N1))
765444	Influenza A virus (A/California/VRDL134/2009(H1N1))
765445	Influenza A virus (A/California/VRDL135/2009(H1N1))
765551	Influenza A virus (A/California/VRDL136/2009(H3N2))
765552	Influenza A virus (A/California/VRDL138/2009(H3N2))
705424	Influenza A virus (A/California/VRDL14/2009(H1N1))
747967	Influenza A virus (A/California/VRDL14/2010(H1N1))
765447	Influenza A virus (A/California/VRDL140/2009(H1N1))
765448	Influenza A virus (A/California/VRDL141/2009(H1N1))
765553	Influenza A virus (A/California/VRDL143/2009(H3N2))
765554	Influenza A virus (A/California/VRDL144/2009(H3N2))
765555	Influenza A virus (A/California/VRDL145/2009(H3N2))
765449	Influenza A virus (A/California/VRDL146/2009(H1N1))
765556	Influenza A virus (A/California/VRDL147/2009(H3N2))
765451	Influenza A virus (A/California/VRDL149/2009(H1N1))
765452	Influenza A virus (A/California/VRDL150/2009(H1N1))
765453	Influenza A virus (A/California/VRDL151/2009(H1N1))
765454	Influenza A virus (A/California/VRDL152/2009(H1N1))
765455	Influenza A virus (A/California/VRDL153/2009(H1N1))
765456	Influenza A virus (A/California/VRDL154/2009(H1N1))
765457	Influenza A virus (A/California/VRDL155/2009(H1N1))
765557	Influenza A virus (A/California/VRDL156/2009(H3N2))
765558	Influenza A virus (A/California/VRDL158/2009(H3N2))
765559	Influenza A virus (A/California/VRDL159/2009(H3N2))
765560	Influenza A virus (A/California/VRDL160/2009(H3N2))
765561	Influenza A virus (A/California/VRDL161/2009(H3N2))
765458	Influenza A virus (A/California/VRDL163/2009(H1N1))
765563	Influenza A virus (A/California/VRDL164/2009(H3N2))
765564	Influenza A virus (A/California/VRDL165/2009(H3N2))
765565	Influenza A virus (A/California/VRDL166/2009(H3N2))
765459	Influenza A virus (A/California/VRDL167/2009(H1N1))
765566	Influenza A virus (A/California/VRDL168/2009(H3N2))
765567	Influenza A virus (A/California/VRDL169/2009(H3N2))
765568	Influenza A virus (A/California/VRDL170/2009(H3N2))
765569	Influenza A virus (A/California/VRDL172/2009(H3N2))
765570	Influenza A virus (A/California/VRDL173/2009(H3N2))
765460	Influenza A virus (A/California/VRDL175/2009(H1N1))
765571	Influenza A virus (A/California/VRDL176/2009(H3N2))
765572	Influenza A virus (A/California/VRDL177/2009(H3N2))
765573	Influenza A virus (A/California/VRDL178/2009(H3N2))
705425	Influenza A virus (A/California/VRDL18/2009(H1N1))
765462	Influenza A virus (A/California/VRDL180/2009(H1N1))
765574	Influenza A virus (A/California/VRDL181/2009(H3N2))
765576	Influenza A virus (A/California/VRDL183/2009(H3N2))
765577	Influenza A virus (A/California/VRDL184/2009(H3N2))
765578	Influenza A virus (A/California/VRDL185/2009(H3N2))
765463	Influenza A virus (A/California/VRDL186/2009(H1N1))
765579	Influenza A virus (A/California/VRDL187/2009(H3N2))
765580	Influenza A virus (A/California/VRDL188/2009(H3N2))
765464	Influenza A virus (A/California/VRDL189/2009(H1N1))
